Tempo;Acel
91.328;-0.008412736
91.329;-0.00217531
91.33;-0.0195951
91.331;-0.019231586
91.332;-0.006122026
91.333;-0.006860593
91.334;-0.007541459
91.335;0.031412166
91.336;0.054359667
91.337;0.062201168
91.338;0.060418222
91.339;0.085587189
91.34;0.10486494
91.341;0.092701666
91.342;0.094640404
91.343;0.127235427
91.344;0.128510609
91.345;0.110167615
91.346;0.110963881
91.347;0.133882537
91.348;0.108096167
91.349;0.095223181
91.35;0.097248472
91.351;0.114281662
91.352;0.072864227
91.353;0.044867929
91.354;0.05153811
91.355;0.033114333
91.356;-0.021960821
91.357;-0.0207895
91.358;-0.006854823
91.359;-0.023680296
91.36;-0.056621529
91.361;-0.051151518
91.362;-0.042652231
91.363;-0.040274967
91.364;-0.036962956
91.365;-0.012446004
91.366;-0.00106169
91.367;-0.00545847
91.368;0.020224035
91.369;0.048087619
91.37;0.043154225
91.371;0.036899488
91.372;0.050626442
91.373;0.041169327
91.374;0.038405471
91.375;0.019416228
91.376;0.003738994
91.377;0.009058983
91.378;0.012549865
91.379;0.003744764
91.38;0.001644465
91.381;0.005366149
91.382;0.021291494
91.383;0.025682505
91.384;0.030864011
91.385;0.039680652
91.386;0.064168759
91.387;0.083400339
91.388;0.121857747
91.389;0.142306805
91.39;0.155906826
91.391;0.167660415
91.392;0.204715699
91.393;0.206065893
91.394;0.209718332
91.395;0.215661496
91.396;0.215372995
91.397;0.200653583
91.398;0.190302104
91.399;0.182397142
91.4;0.152040884
91.401;0.147349834
91.402;0.139935315
91.403;0.117639832
91.404;0.114183575
91.405;0.087023936
91.406;0.076239705
91.407;0.076003134
91.408;0.06856554
91.409;0.060966376
91.41;0.056252245
91.411;0.06011818
91.412;0.039524861
91.413;0.014148169
91.414;0.007945362
91.415;0.014702095
91.416;0.001892577
91.417;0.006733652
91.418;0.006047015
91.419;-0.033189345
91.42;-0.059287291
91.421;-0.071485184
91.422;-0.101085551
91.423;-0.11233139
91.424;-0.128827974
91.425;-0.146155432
91.426;-0.161757663
91.427;-0.167204589
91.428;-0.1953509
91.429;-0.201957613
91.43;-0.197814718
91.431;-0.196476072
91.432;-0.189961672
91.433;-0.163534835
91.434;-0.139664128
91.435;-0.117478274
91.436;-0.097115755
91.437;-0.069557987
91.438;-0.046673957
91.439;-0.030627441
91.44;0.005527711
91.441;0.012919148
91.442;0.0065317
91.443;-0.00105592
91.444;0.007472218
91.445;-0.00214646
91.446;0.005164197
91.447;0.012238282
91.448;-0.013525004
91.449;-0.028175168
91.45;-0.040424988
91.451;-0.050684143
91.452;-0.060568243
91.453;-0.061393362
91.454;-0.050764926
91.455;-0.065097734
91.456;-0.073885523
91.457;-0.069852255
91.458;-0.07581272
91.459;-0.067324974
91.46;-0.06119718
91.461;-0.078409247
91.462;-0.088853039
91.463;-0.085829534
91.464;-0.100271977
91.465;-0.095223181
91.466;-0.094530776
91.467;-0.097029209
91.468;-0.108136557
91.469;-0.106745973
91.47;-0.118441872
91.471;-0.154879749
91.472;-0.171041667
91.473;-0.178831249
91.474;-0.197151169
91.475;-0.200572804
91.476;-0.190729097
91.477;-0.192915946
91.478;-0.204063684
91.479;-0.178467736
91.48;-0.185443729
91.481;-0.166165978
91.482;-0.13571164
91.483;-0.126889229
91.484;-0.108032696
91.485;-0.067232653
91.486;-0.05689849
91.487;-0.05126692
91.488;-0.006173956
91.489;0.00549886
91.49;-0.013703875
91.491;0.019768201
91.492;0.029761933
91.493;0.004944935
91.494;0.019531628
91.495;0.026276819
91.496;-0.006462459
91.497;0.010345705
91.498;0.021020303
91.499;0.010132212
91.5;0.021303035
91.501;0.023541816
91.502;-0.022532055
91.503;-0.014961747
91.504;-0.023951489
91.505;-0.028417509
91.506;-0.013173031
91.507;-0.007281807
91.508;-0.019098874
91.509;-0.008591608
91.51;-0.008153085
91.511;0.005729662
91.512;0.024499644
91.513;0.011753597
91.514;0.000611626
91.515;0.00770302
91.516;-0.028400199
91.517;-0.017448639
91.518;-0.010259153
91.519;-0.044504415
91.52;-0.050586052
91.521;-0.051468872
91.522;-0.091570735
91.523;-0.079494014
91.524;-0.071167834
91.525;-0.083781168
91.526;-0.052380539
91.527;-0.042248327
91.528;-0.060314361
91.529;-0.010207224
91.53;0.008660849
91.531;-0.004541032
91.532;0.030887092
91.533;0.030067746
91.534;0.020085553
91.535;0.067296125
91.536;0.097104214
91.537;0.094686568
91.538;0.131678373
91.539;0.134603783
91.54;0.120369069
91.541;0.153200671
91.542;0.158486038
91.543;0.125723675
91.544;0.139410242
91.545;0.142912671
91.546;0.112562187
91.547;0.116422355
91.548;0.127466232
91.549;0.1149683
91.55;0.099464171
91.551;0.119768985
91.552;0.10854046
91.553;0.114172034
91.554;0.147938386
91.555;0.148648098
91.556;0.165271625
91.557;0.154418156
91.558;0.152023584
91.559;0.134465307
91.56;0.156933889
91.561;0.140287295
91.562;0.113029562
91.563;0.10910593
91.564;0.088564537
91.565;0.078120746
91.566;0.076049298
91.567;0.075374201
91.568;0.058658358
91.569;0.071554422
91.57;0.059396923
91.571;0.079805598
91.572;0.063130148
91.573;0.074676022
91.574;0.050187919
91.575;0.058231372
91.576;0.047908749
91.577;0.061312579
91.578;0.07629741
91.579;0.098454408
91.58;0.118043736
91.581;0.103335872
91.582;0.100722037
91.583;0.137650385
91.584;0.143512756
91.585;0.176592469
91.586;0.185466811
91.587;0.176402047
91.588;0.160857528
91.589;0.162548155
91.59;0.155422136
91.591;0.141977921
91.592;0.122007765
91.593;0.10970024
91.594;0.076528206
91.595;0.096088685
91.596;0.077532202
91.597;0.10499765
91.598;0.108575083
91.599;0.13584435
91.6;0.121321127
91.601;0.136202097
91.602;0.141360521
91.603;0.143887803
91.604;0.147534475
91.605;0.132134214
91.606;0.103814788
91.607;0.105551578
91.608;0.089326188
91.609;0.093261361
91.61;0.082286723
91.611;0.073579714
91.612;0.05154388
91.613;0.055588689
91.614;0.038774755
91.615;0.026513392
91.616;0.00983794
91.617;0.001569454
91.618;-0.018781522
91.619;-0.026138339
91.62;-0.036547516
91.621;-0.053794201
91.622;-0.066332527
91.623;-0.074237496
91.624;-0.083746545
91.625;-0.08430624
91.626;-0.065409318
91.627;-0.053909604
91.628;-0.028146317
91.629;-0.021124164
91.63;-0.007535689
91.631;-0.015786864
91.632;-0.016265778
91.633;-0.027684713
91.634;-0.041884813
91.635;-0.053188346
91.636;-0.06593439
91.637;-0.079592109
91.638;-0.090480193
91.639;-0.092851691
91.64;-0.119220831
91.641;-0.114777885
91.642;-0.128020167
91.643;-0.120201737
91.644;-0.122544378
91.645;-0.106261291
91.646;-0.12176542
91.647;-0.090895638
91.648;-0.101454839
91.649;-0.080249891
91.65;-0.087970227
91.651;-0.060008548
91.652;-0.07205642
91.653;-0.055155933
91.654;-0.070654295
91.655;-0.061445292
91.656;-0.067301892
91.657;-0.059627727
91.658;-0.060758654
91.659;-0.047372133
91.66;-0.067140333
91.661;-0.068461679
91.662;-0.09851788
91.663;-0.105926625
91.664;-0.137586907
91.665;-0.128833741
91.666;-0.1548509
91.667;-0.149138555
91.668;-0.175484613
91.669;-0.167723894
91.67;-0.157355115
91.671;-0.167216122
91.672;-0.175323054
91.673;-0.137477279
91.674;-0.139462173
91.675;-0.115049079
91.676;-0.0962791
91.677;-0.10458798
91.678;-0.100393146
91.679;-0.090174384
91.68;-0.094807737
91.681;-0.077035971
91.682;-0.07420288
91.683;-0.0906533
91.684;-0.085142896
91.685;-0.081288502
91.686;-0.098171674
91.687;-0.091870777
91.688;-0.087814435
91.689;-0.097796626
91.69;-0.097323477
91.691;-0.090722539
91.692;-0.102193408
91.693;-0.093047872
91.694;-0.088726103
91.695;-0.111765921
91.696;-0.082569458
91.697;-0.093394071
91.698;-0.098125517
91.699;-0.071260154
91.7;-0.067780808
91.701;-0.074583702
91.702;-0.028053997
91.703;-0.036189772
91.704;-0.045785367
91.705;-0.025884457
91.706;-0.051601581
91.707;-0.067584626
91.708;-0.051930476
91.709;-0.088287577
91.71;-0.078593887
91.711;-0.086279601
91.712;-0.106261291
91.713;-0.097294629
91.714;-0.130957112
91.715;-0.134915367
91.716;-0.126923844
91.717;-0.14344351
91.718;-0.141106635
91.719;-0.129353046
91.72;-0.143772408
91.721;-0.121234581
91.722;-0.105193831
91.723;-0.10379748
91.724;-0.087173954
91.725;-0.06441687
91.726;-0.066459469
91.727;-0.038855534
91.728;-0.03826122
91.729;-0.016987035
91.73;-0.000380823
91.731;0.018700741
91.732;0.04716441
91.733;0.03598205
91.734;0.040759653
91.735;0.049478203
91.736;0.040534619
91.737;0.055559836
91.738;0.052853685
91.739;0.051515032
91.74;0.053297978
91.741;0.072754592
91.742;0.0688425
91.743;0.06449765
91.744;0.088985756
91.745;0.071508266
91.746;0.065149665
91.747;0.093705654
91.748;0.071196683
91.749;0.103243552
91.75;0.117149383
91.751;0.122117393
91.752;0.105943941
91.753;0.115014464
91.754;0.098904476
91.755;0.112446785
91.756;0.116791636
91.757;0.091293775
91.758;0.069621459
91.759;0.067221113
91.76;0.04796068
91.761;0.05131308
91.762;0.025705585
91.763;0.021406896
91.764;0.00984371
91.765;-0.001177091
91.766;-0.003658213
91.767;-0.006733652
91.768;-0.01754096
91.769;-0.018827682
91.77;-0.014136629
91.771;-0.017916014
91.772;0.004864154
91.773;0.017165907
91.774;0.034147173
91.775;0.055865649
91.776;0.046189271
91.777;0.056321483
91.778;0.074422143
91.779;0.083446503
91.78;0.092401624
91.781;0.089216553
91.782;0.084496655
91.783;0.091651514
91.784;0.106855609
91.785;0.109873347
91.786;0.124327324
91.787;0.11907658
91.788;0.128175944
91.789;0.123404115
91.79;0.126260296
91.791;0.130420506
91.792;0.145255312
91.793;0.138867855
91.794;0.148278818
91.795;0.143333882
91.796;0.154879749
91.797;0.157620534
91.798;0.172772691
91.799;0.168860599
91.8;0.178231165
91.801;0.172576502
91.802;0.176425129
91.803;0.180423781
91.804;0.176863655
91.805;0.171843708
91.806;0.164665759
91.807;0.151838943
91.808;0.132872775
91.809;0.13377291
91.81;0.112042882
91.811;0.09963727
91.812;0.0883222
91.813;0.072818063
91.814;0.083308019
91.815;0.086291142
91.816;0.052011255
91.817;0.076164693
91.818;0.04702593
91.819;0.061658785
91.82;0.053309519
91.821;0.034406826
91.822;0.044717908
91.823;0.048947357
91.824;0.045427624
91.825;0.060204729
91.826;0.024995869
91.827;0.046731658
91.828;0.036455192
91.829;0.054301966
91.83;0.058139052
91.831;0.027730873
91.832;0.04381201
91.833;0.040846203
91.834;0.032479625
91.835;0.065605499
91.836;0.027413521
91.837;0.036720615
91.838;0.056835018
91.839;0.041152015
91.84;0.061589543
91.841;0.063776396
91.842;0.021868499
91.843;0.051151518
91.844;0.026415301
91.845;0.021937741
91.846;0.058491025
91.847;0.002942727
91.848;0.015475282
91.849;0.015007908
91.85;-0.026132569
91.851;0.008331956
91.852;-0.004085197
91.853;-0.0219262
91.854;0.000109631
91.855;-0.036460962
91.856;-0.024499644
91.857;-0.029225318
91.858;-0.063937955
91.859;-0.049737856
91.86;-0.061572231
91.861;-0.093203664
91.862;-0.075789645
91.863;-0.121563472
91.864;-0.132428482
91.865;-0.106953695
91.866;-0.143356964
91.867;-0.117409036
91.868;-0.126468018
91.869;-0.145699605
91.87;-0.099943087
91.871;-0.122146249
91.872;-0.099216059
