Tempo;Acel
64.981;0.041088544
64.982;0.036916796
64.983;0.029583061
64.984;0.019485468
64.985;0.005527711
64.986;-0.008868571
64.987;-0.021170324
64.988;-0.028440589
64.989;-0.036761004
64.99;-0.043661989
64.991;-0.04706632
64.992;-0.050176378
64.993;-0.050084058
64.994;-0.046448924
64.995;-0.039524861
64.996;-0.029808093
64.997;-0.018671891
64.998;-0.009584057
64.999;0.001425203
65;0.01095156
65.001;0.019537399
65.002;0.029358028
65.003;0.037205301
65.004;0.041734792
65.005;0.043131143
65.006;0.044729449
65.007;0.045266062
65.008;0.042288717
65.009;0.039351761
65.01;0.038936317
65.011;0.036645606
65.012;0.030275466
65.013;0.025457473
65.014;0.019987462
65.015;0.018210286
65.016;0.015879186
65.017;0.009653298
65.018;0.004523722
65.019;0.004252529
65.02;0.004575652
65.021;0.004287149
65.022;-5.19305E-05
65.023;-0.001436743
65.024;-0.002694615
65.025;-0.003144679
65.026;-0.001863727
65.027;-0.003392791
65.028;-0.006658641
65.029;-0.009007053
65.03;-0.009070523
65.031;-0.009693689
65.032;-0.011280453
65.033;-0.013669255
65.034;-0.015723394
65.035;-0.014742484
65.036;-0.011418934
65.037;-0.007362587
65.038;-0.004973785
65.039;-0.002896566
65.04;-0.001246331
65.041;-9.23208E-05
65.042;0.001171321
65.043;0.0044314
65.044;0.008458897
65.045;0.010143753
65.046;0.00983794
65.047;0.00876471
65.048;0.006104716
65.049;0.005394999
65.05;0.005187277
65.051;0.003519732
65.052;-0.000802037
65.053;-0.003721684
65.054;-0.006618251
65.055;-0.008181935
65.056;-0.010299544
65.057;-0.012272902
65.058;-0.014355891
65.059;-0.015163698
65.06;-0.015711853
65.061;-0.015198319
65.062;-0.013513464
65.063;-0.010980411
65.064;-0.007472218
65.065;-0.001529064
65.066;0.003785155
65.067;0.011320843
65.068;0.020281736
65.069;0.029773472
65.07;0.038976707
65.071;0.048531912
65.072;0.056338795
65.073;0.062985897
65.074;0.069996513
65.075;0.07549537
65.076;0.077393718
65.077;0.074502923
65.078;0.070798546
65.079;0.065674737
65.08;0.05713506
65.081;0.048872348
65.082;0.037314933
65.083;0.024078431
65.084;0.010795768
65.085;-0.002308021
65.086;-0.013778886
65.087;-0.026178729
65.088;-0.038803604
65.089;-0.051768914
65.09;-0.064901553
65.091;-0.076764785
65.092;-0.08542563
65.093;-0.092424706
65.094;-0.100658573
65.095;-0.108644322
65.096;-0.113779671
65.097;-0.117755234
65.098;-0.118372634
65.099;-0.114581704
65.1;-0.109192476
65.101;-0.103607066
65.102;-0.097865865
65.103;-0.090855248
65.104;-0.085264072
65.105;-0.078651592
65.106;-0.072223753
65.107;-0.06249544
65.108;-0.054942444
65.109;-0.049737856
65.11;-0.045393005
65.111;-0.041555919
65.112;-0.036709074
65.113;-0.034452986
65.114;-0.032779671
65.115;-0.033172034
65.116;-0.037614975
65.117;-0.04259453
65.118;-0.046852827
65.119;-0.050874554
65.12;-0.055271335
65.121;-0.058375623
65.122;-0.059241131
65.123;-0.060037401
65.124;-0.056592677
65.125;-0.05024562
65.126;-0.039461389
65.127;-0.027200028
65.128;-0.013825046
65.129;0.000963599
65.13;0.012330603
65.131;0.025243981
65.132;0.038336229
65.133;0.047758728
65.134;0.059939306
65.135;0.069298334
65.136;0.073845133
65.137;0.072939239
65.138;0.068461679
65.139;0.060879827
65.14;0.054959752
65.141;0.050568741
65.142;0.044729449
65.143;0.03956525
65.144;0.031187136
65.145;0.024626585
65.146;0.017108206
65.147;0.010011042
65.148;0.005620031
65.149;0.003721684
65.15;0.004281379
65.151;0.008418507
65.152;0.013819276
65.153;0.018683432
65.154;0.023991879
65.155;0.030408178
65.156;0.039813362
65.157;0.046898987
65.158;0.056200314
65.159;0.064411096
65.16;0.069719546
65.161;0.07326813
65.162;0.074029773
65.163;0.074104786
65.164;0.0750857
65.165;0.07424327
65.166;0.073464312
65.167;0.069563754
65.168;0.064543813
65.169;0.056956191
65.17;0.048676167
65.171;0.040067248
65.172;0.033904828
65.173;0.0295946
65.174;0.024967019
65.175;0.020045163
65.176;0.013801966
65.177;0.010103363
65.178;0.006756732
65.179;0.003952486
65.18;0.00547001
65.181;0.005654652
65.182;0.007068315
65.183;0.006808662
65.184;0.007979983
65.185;0.009151303
65.186;0.009462886
65.187;0.01098618
65.188;0.011718977
65.189;0.012878758
65.19;0.01417702
65.191;0.013796196
65.192;0.010507266
65.193;0.009664838
65.194;0.008891651
65.195;0.006122026
65.196;0.004616042
65.197;0.006093176
65.198;0.004783374
65.199;0.007495299
65.2;0.009705229
65.201;0.01199017
65.202;0.015429121
65.203;0.017604431
65.204;0.019220045
65.205;0.017512109
65.206;0.01420587
65.207;0.00769725
65.208;-0.000588545
65.209;-0.012567175
65.21;-0.024418863
65.211;-0.039109416
65.212;-0.056038752
65.213;-0.07205642
65.214;-0.087497078
65.215;-0.102141477
65.216;-0.112591036
65.217;-0.117962956
65.218;-0.12055371
65.219;-0.117478274
65.22;-0.111015812
65.221;-0.099308379
65.222;-0.084092751
65.223;-0.063828327
65.224;-0.040667333
65.225;-0.016998576
65.226;0.004714133
65.227;0.027667403
65.228;0.048058771
65.229;0.063764855
65.23;0.074225955
65.231;0.080221042
65.232;0.079580568
65.233;0.075074159
65.234;0.066488318
65.235;0.053292207
65.236;0.036870636
65.237;0.016323479
65.238;-0.005504631
65.239;-0.028682932
65.24;-0.049385883
65.241;-0.068144321
65.242;-0.084554352
65.243;-0.094571166
65.244;-0.097917795
65.245;-0.097046517
65.246;-0.093549863
65.247;-0.086839296
65.248;-0.077157147
65.249;-0.065293916
65.25;-0.049489744
65.251;-0.030367788
65.252;-0.012134421
65.253;0.005071877
65.254;0.020674098
65.255;0.032641187
65.256;0.04693938
65.257;0.059731588
65.258;0.069459893
65.259;0.07527034
65.26;0.080480695
65.261;0.083388805
65.262;0.084588975
65.263;0.081034623
65.264;0.075264566
65.265;0.066926844
65.266;0.05783901
65.267;0.046720117
65.268;0.036189772
65.269;0.024436174
65.27;0.012642185
65.271;0.003398561
65.272;-0.004269839
65.273;-0.010253384
65.274;-0.014113549
65.275;-0.015002137
65.276;-0.016848555
65.277;-0.016963955
65.278;-0.014852116
65.279;-0.010339934
65.28;-0.004996866
65.281;4.61604E-05
65.282;0.00220993
65.283;0.006335518
65.284;0.009359025
65.285;0.013507693
65.286;0.016935105
65.287;0.018943083
65.288;0.019300826
65.289;0.016825473
65.29;0.011805528
65.291;0.006387448
65.292;-0.001950278
65.293;-0.016438881
65.294;-0.033547085
65.295;-0.04912623
65.296;-0.061664555
65.297;-0.069223322
65.298;-0.07620509
65.299;-0.081519306
65.3;-0.085102506
65.301;-0.085846841
65.302;-0.082817569
65.303;-0.072979629
65.304;-0.061312579
65.305;-0.045156434
65.306;-0.027038468
65.307;-0.00983794
65.308;0.006825972
65.309;0.024430403
65.31;0.042946503
65.311;0.059696965
65.312;0.07625702
65.313;0.090797551
65.314;0.101056702
65.315;0.109186709
65.316;0.115077935
65.317;0.112908393
65.318;0.10477262
65.319;0.096890725
65.32;0.088801108
65.321;0.080694191
65.322;0.075928122
65.323;0.068744406
65.324;0.060649022
65.325;0.050880324
65.326;0.03928829
65.327;0.027009618
65.328;0.020010542
65.329;0.010507266
65.33;0.002954267
65.331;-0.002763855
65.332;-0.005977775
65.333;-0.010114903
65.334;-0.012890298
65.335;-0.0131788
65.336;-0.011551646
65.337;-0.008943582
65.338;-0.001869497
65.339;0.007091395
65.34;0.013928907
65.341;0.021458827
65.342;0.029306097
65.343;0.038624734
65.344;0.046558555
65.345;0.053834591
65.346;0.058837228
65.347;0.064087972
65.348;0.069021374
65.349;0.072771907
65.35;0.075172246
65.351;0.07317581
65.352;0.071167834
65.353;0.06812124
65.354;0.065755524
65.355;0.062772401
65.356;0.061381821
65.357;0.058473714
65.358;0.056061834
65.359;0.051849693
65.36;0.047735646
65.361;0.040932756
65.362;0.03276813
65.363;0.026155649
65.364;0.020777959
65.365;0.015573372
65.366;0.008545448
65.367;0.000144251
65.368;-0.007587619
65.369;-0.013726955
65.37;-0.018210286
65.371;-0.020143254
65.372;-0.018112196
65.373;-0.015492592
65.374;-0.011793988
65.375;-0.007754951
65.376;-0.004131358
65.377;0.000986679
65.378;0.007166406
65.379;0.0174948
65.38;0.029998504
65.381;0.038878616
65.382;0.047302891
65.383;0.049195468
65.384;0.049697462
65.385;0.048393432
65.386;0.046177734
65.387;0.039305598
65.388;0.030985184
65.389;0.018204516
65.39;0.00440832
65.391;-0.00983794
65.392;-0.019773971
65.393;-0.025763286
65.394;-0.028954124
65.395;-0.031262144
65.396;-0.028792564
65.397;-0.024568884
65.398;-0.01643311
65.399;-0.008660849
65.4;0.000859738
65.401;0.009682149
65.402;0.016173458
65.403;0.023403334
65.404;0.028596381
65.405;0.030985184
65.406;0.032531556
65.407;0.032208435
65.408;0.032191124
65.409;0.031037115
65.41;0.028377119
65.411;0.026103718
65.412;0.022405114
65.413;0.019433537
65.414;0.016912024
65.415;0.014713635
65.416;0.012734506
65.417;0.011061192
65.418;0.008389656
65.419;0.004108278
65.42;0.001298262
65.421;-0.000426984
65.422;0.014113549
65.423;0.057354324
65.424;0.135451987
65.425;0.245192617
65.426;0.382098675
65.427;0.53990382
65.428;0.692423642
65.429;0.810161591
65.43;0.879633009
65.431;0.898512602
65.432;0.876205564
65.433;0.820403397
65.434;0.723506927
65.435;0.617978394
65.436;0.553792357
65.437;0.579238296
65.438;0.53599751
65.439;0.299806178
65.44;0.218102217
65.441;0.449135125
65.442;0.843448997
65.443;1.143393636
65.444;1.262008667
65.445;1.233216047
65.446;1.188053846
65.447;1.189282894
65.448;1.264541626
65.449;1.218375444
65.45;1.14908874
65.451;1.149763823
65.452;0.7015692
65.453;0.85551995
65.454;-0.214611337
65.455;1.657816887
65.456;5.581170082
65.457;4.214411736
65.458;6.448022366
65.459;9.967466354
65.46;6.15426302
65.461;12.70388508
65.462;18.27931976
65.463;8.221009254
65.464;17.15331078
65.465;6.806827545
65.466;15.09901619
65.467;8.773936272
65.468;22.02182198
65.469;27.78980827
65.47;59.05737686
65.471;62.71063614
65.472;46.37002563
65.473;37.9391861
65.474;33.18730164
65.475;36.83099747
65.476;47.03029633
65.477;49.43383789
65.478;41.41281509
65.479;28.61808205
65.48;11.48052979
65.481;-3.301693439
65.482;-8.062730789
65.483;-6.204052925
65.484;-3.899944067
65.485;-1.977766395
65.486;-3.942625046
65.487;-15.04059982
65.488;-30.09085464
65.489;-42.07082748
65.49;-50.59923172
65.491;-53.46042252
65.492;-48.73487091
65.493;-43.62639236
65.494;-43.09180832
65.495;-45.96360016
65.496;-53.32311249
65.497;-64.41246033
65.498;-71.97273254
65.499;-73.03741455
65.5;-69.64676666
65.501;-62.2914772
65.502;-53.74747086
65.503;-49.75701141
65.504;-51.30480957
65.505;-55.37285995
65.506;-59.99802399
65.507;-61.80568314
65.508;-57.18255997
65.509;-47.6467247
65.51;-36.90459442
65.511;-27.18396568
65.512;-21.30158615
65.513;-20.87899399
65.514;-22.75495338
65.515;-22.80752373
65.516;-19.50767708
65.517;-11.54254627
65.518;0.832214713
65.519;12.98159122
65.52;21.42826271
65.521;25.45915222
65.522;25.3064537
65.523;22.95909119
65.524;23.79692078
65.525;30.83526611
65.526;41.47456741
65.527;52.89089966
65.528;61.18060684
65.529;63.62071228
65.53;60.56251526
65.531;55.80296326
65.532;53.3263092
65.533;54.61104965
65.534;59.91607285
65.535;66.79415894
65.536;70.88840485
65.537;69.80677032
65.538;64.02140808
65.539;55.53222656
65.54;47.9491272
65.541;44.59148026
65.542;45.27733994
65.543;47.37820816
65.544;47.91916275
65.545;44.42988968
65.546;35.60587692
65.547;24.44542313
65.548;14.75833511
65.549;7.678826809
65.55;4.701848507
65.551;4.415596485
65.552;2.996740341
65.553;-0.823755801
65.554;-6.634879589
65.555;-15.77209282
65.556;-25.90608215
65.557;-32.99594116
65.558;-37.19999695
65.559;-39.06431961
65.56;-38.55747223
65.561;-38.64519882
65.562;-41.85932159
65.563;-47.03039169
65.564;-52.98802185
65.565;-58.69897842
65.566;-61.71313095
65.567;-60.97979355
65.568;-58.44927216
65.569;-55.41727066
65.57;-52.93225479
65.571;-52.92298889
65.572;-54.69708633
65.573;-56.39451599
65.574;-56.72112274
65.575;-54.31619644
65.576;-49.56497955
65.577;-43.1180687
65.578;-36.75020981
65.579;-32.27942276
65.58;-29.82919312
65.581;-28.29425621
65.582;-26.39814186
65.583;-22.79419518
65.584;-16.75821877
65.585;-8.759892464
65.586;-0.524884403
65.587;6.58919239
65.588;11.33691311
65.589;14.31414509
65.59;16.26940727
65.591;18.93328476
65.592;23.49758148
65.593;30.54592705
65.594;38.67504883
65.595;45.60971069
65.596;50.03163528
65.597;51.84008026
65.598;51.35459518
65.599;50.87259293
65.6;51.96038818
65.601;54.65303802
65.602;58.58914948
65.603;62.09135437
65.604;63.12701416
65.605;61.40325546
65.606;57.72250366
65.607;53.30926514
65.608;49.70699692
65.609;48.04862595
