Tempo;Acel
16.768;-0.002019519
16.769;0.022168543
16.77;-0.004154438
16.771;0.017633282
16.772;-0.009982191
16.773;0.010668827
16.774;0.002250321
16.775;0.025872916
16.776;0.024499644
16.777;0.03057551
16.778;0.032866221
16.779;0.019825902
16.78;0.034308735
16.781;0.01304609
16.782;0.030610129
16.783;0.014378971
16.784;0.02628259
16.785;0.023241773
16.786;0.027021157
16.787;0.028209789
16.788;0.025642114
16.789;0.044100512
16.79;0.04044807
16.791;0.054838583
16.792;0.048531912
16.793;0.040886592
16.794;0.033581708
16.795;0.014967517
16.796;0.015071378
16.797;0.010686138
16.798;0.008995513
16.799;-0.004731443
16.8;-0.018216057
16.801;-0.037245691
16.802;-0.04814532
16.803;-0.055761788
16.804;-0.05905072
16.805;-0.051278457
16.806;-0.033472076
16.807;-0.024447713
16.808;-0.000680866
16.809;-0.002059909
16.81;0.008551219
16.811;-0.00435639
16.812;-0.004246759
16.813;-0.013040319
16.814;0.00111939
16.815;0.008932042
16.816;0.025584415
16.817;0.036559053
16.818;0.027200028
16.819;0.031400628
16.82;0.011165052
16.821;0.010628437
16.822;0.003727454
16.823;0.004823764
16.824;0.01096887
16.825;0.010651518
16.826;0.023432184
16.827;0.01852764
16.828;0.02083566
16.829;0.02188004
16.83;0.022607066
16.831;0.029023366
16.832;0.022168543
16.833;0.036247469
16.834;0.027684713
16.835;0.025751745
16.836;0.010588047
16.837;-0.005775823
16.838;-0.004927625
16.839;-0.022070453
16.84;-0.023478344
16.841;-0.044342857
16.842;-0.057712067
16.843;-0.068611696
16.844;-0.079309374
16.845;-0.084387019
16.846;-0.092730515
16.847;-0.108419292
16.848;-0.098442867
16.849;-0.107778817
16.85;-0.111535117
16.851;-0.123248324
16.852;-0.130645528
16.853;-0.143345416
16.854;-0.139837235
16.855;-0.144574448
16.856;-0.142370284
16.857;-0.12144807
16.858;-0.112764142
16.859;-0.106555566
16.86;-0.106070876
16.861;-0.122988671
16.862;-0.119642042
16.863;-0.112227529
16.864;-0.113433465
16.865;-0.110386878
16.866;-0.110733084
16.867;-0.10929057
16.868;-0.104882248
16.869;-0.111950561
16.87;-0.112129435
16.871;-0.102354966
16.872;-0.083960034
16.873;-0.073089257
16.874;-0.060949069
16.875;-0.049922496
16.876;-0.039501783
16.877;-0.033160493
16.878;-0.033650946
16.879;-0.027875125
16.88;-0.014823265
16.881;-0.015694544
16.882;0.001304032
16.883;0.006139336
16.884;0.013374982
16.885;0.011817068
16.886;0.015134849
16.887;0.020772191
16.888;0.022283943
16.889;0.02509396
16.89;0.02633452
16.891;0.031169824
16.892;0.027436601
16.893;0.014627084
16.894;-0.001373273
16.895;-0.007541459
16.896;-0.023951489
16.897;-0.021031842
16.898;-0.018752672
16.899;-0.014419362
16.9;-0.018210286
16.901;-0.014938666
16.902;-0.014459752
16.903;-0.030396638
16.904;-0.02295904
16.905;-0.042098306
16.906;-0.025197821
16.907;-0.028936815
16.908;-0.032041103
16.909;-0.028152088
16.91;-0.037943866
16.911;-0.015457971
16.912;-0.026934607
16.913;0.002158
16.914;-0.009947571
16.915;0.006047015
16.916;0.001794486
16.917;0.011643967
16.918;0.018423779
16.919;0.011066961
16.92;0.023963029
16.921;0.024488105
16.922;0.035785869
16.923;0.038878616
16.924;0.04254837
16.925;0.053863443
16.926;0.072714202
16.927;0.074393287
16.928;0.09087833
16.929;0.097571589
16.93;0.116145395
16.931;0.135307729
16.932;0.137806162
16.933;0.152000502
16.934;0.136242479
16.935;0.132624656
16.936;0.119203523
16.937;0.088899203
16.938;0.083429195
16.939;0.063632138
16.94;0.067740418
16.941;0.058866076
16.942;0.052547872
16.943;0.049160849
16.944;0.033939451
16.945;0.044567887
16.946;0.029686922
16.947;0.029369568
16.948;0.034920361
16.949;0.035751246
16.95;0.048681933
16.951;0.027552001
16.952;0.038284302
16.953;0.014742484
16.954;0.030696681
16.955;0.030465879
16.956;0.008262715
16.957;0.022451276
16.958;-0.013576934
16.959;0.013299972
16.96;-0.00765686
16.961;-0.00884549
16.962;-0.001586764
16.963;-0.02183965
16.964;0.007085625
16.965;-0.017102437
16.966;-0.001442513
16.967;-0.008418507
16.968;-0.011868998
16.969;0.009410956
16.97;-0.001754096
16.971;0.011690127
16.972;0.018960394
16.973;0.035664696
16.974;0.064445719
16.975;0.056050293
16.976;0.070348486
16.977;0.063476354
16.978;0.06808085
16.979;0.063384026
16.98;0.050961107
16.981;0.058946859
16.982;0.046518166
16.983;0.058491025
16.984;0.046033479
16.985;0.038047727
16.986;0.038965166
16.987;0.032508478
16.988;0.024874697
16.989;0.038976707
16.99;0.031458326
16.991;0.021147244
16.992;0.047551006
16.993;0.033702876
16.994;0.047943369
16.995;0.039790284
16.996;0.035745475
16.997;0.056344565
16.998;0.037366863
16.999;0.037591893
17;0.022751318
17.001;0.01976243
17.002;0.01531372
17.003;-0.010922709
17.004;-0.009220544
17.005;-0.028486751
17.006;-0.025157429
17.007;-0.042340647
17.008;-0.041105855
17.009;-0.046725888
17.01;-0.067134567
17.011;-0.041775182
17.012;-0.061174098
17.013;-0.039403692
17.014;-0.024251532
17.015;-0.018931543
17.016;0.016733153
17.017;0.018429548
17.018;0.027090397
17.019;0.021412665
17.02;0.009624448
17.021;0.0218108
17.022;-0.017921783
17.023;0.003410101
17.024;-0.00766263
17.025;-0.008631999
17.026;-0.006277817
17.027;-0.018821912
17.028;-0.00328316
17.029;-0.011892078
17.03;0.007143325
17.031;0.008447357
17.032;0.00437947
17.033;0.009826399
17.034;0.011268913
17.035;0.02188004
17.036;0.025544023
17.037;0.024084199
17.038;0.032520019
17.039;0.026721114
17.04;0.032341145
17.041;0.000900128
17.042;0.002348411
17.043;0.005262288
17.044;-0.023576435
17.045;-0.000121171
17.046;-0.03509346
17.047;-0.018117966
17.048;-0.034753028
17.049;-0.044273615
17.05;-0.042000216
17.051;-0.080878831
17.052;-0.071681365
17.053;-0.09106297
17.054;-0.098564044
17.055;-0.074012466
17.056;-0.098921783
17.057;-0.044354394
17.058;-0.033247042
17.059;-0.017789073
17.06;-0.010039892
17.061;-0.015486822
17.062;0.000196182
17.063;-0.034349125
17.064;0.013819276
17.065;-0.025451703
17.066;0.019070024
17.067;0.021193404
17.068;0.008014604
17.069;0.039040178
17.07;-0.003894786
17.071;0.020985682
17.072;-0.001471363
17.073;-0.002065679
17.074;-0.002810016
17.075;-0.019860521
17.076;0.007022154
17.077;0.003115828
17.078;0.015942656
17.079;0.039317138
17.08;0.034666479
17.081;0.057106212
17.082;0.040996224
17.083;0.052853685
17.084;0.053517237
17.085;0.033656716
17.086;0.053921144
17.087;0.039957616
17.088;0.045393005
17.089;0.04702593
17.09;0.045796908
17.091;0.038140047
17.092;0.006035475
17.093;-0.002394572
17.094;-0.044989102
17.095;-0.04049423
17.096;-0.042386808
17.097;-0.051180366
17.098;-0.022768628
17.099;-0.007535689
17.1;-0.009214774
17.101;0.016681222
17.102;-0.004783374
17.103;0.009330175
17.104;-0.015082918
17.105;-0.000634706
17.106;-0.005071877
17.107;0.005204588
17.108;0.03490882
17.109;0.049922496
17.11;0.050943796
17.111;0.049760934
17.112;0.051595811
17.113;0.055669468
17.114;0.045537256
17.115;0.048468444
17.116;0.030535119
17.117;0.047724105
17.118;0.061583772
17.119;0.031868
17.12;0.085535258
17.121;0.076776318
17.122;0.046258513
17.123;0.064965025
17.124;0.044735219
17.125;0.057221614
17.126;0.034683786
17.127;0.045635346
17.128;0.073648952
17.129;0.056206085
17.13;0.086602725
17.131;0.075633854
17.132;0.118176453
17.133;0.093722969
17.134;0.063764855
17.135;0.064076439
17.136;0.025007408
17.137;0.049091607
17.138;0.024591966
17.139;0.059431542
17.14;0.042005982
17.141;0.059789285
17.142;0.075235717
17.143;-0.001407893
17.144;0.064434178
17.145;-0.009912951
17.146;-0.043777391
17.147;0.021372275
17.148;-0.028954124
17.149;0.007974213
17.15;0.027950136
17.151;0.025694044
17.152;0.042658001
17.153;0.019566249
17.154;0.049143538
17.155;0.001177091
17.156;0.054348126
17.157;0.017240917
17.158;0.011863229
17.159;0.051901624
17.16;0.022439735
17.161;0.060833666
17.162;0.033079714
17.163;0.03928829
17.164;0.02303982
17.165;-0.040667333
17.166;0.006791352
17.167;-0.041994445
17.168;-0.066915303
17.169;-0.021106852
17.17;-0.069217555
17.171;-0.042456049
17.172;-0.025595954
17.173;-0.035999358
17.174;-0.056050293
17.175;-0.053574938
17.176;-0.068600155
17.177;-0.094282664
17.178;-0.076401271
17.179;-0.073672034
17.18;-0.073735505
17.181;-0.040823124
17.182;-0.043887023
17.183;-0.031233296
17.184;-0.043817781
17.185;-0.038820915
17.186;-0.057625517
17.187;-0.08761248
17.188;-0.075420357
17.189;-0.130853251
17.19;-0.088552997
17.191;-0.073331602
17.192;-0.102389589
17.193;-0.071312085
17.194;-0.121309586
17.195;-0.132301539
17.196;-0.131159067
17.197;-0.158699527
17.198;-0.158786088
17.199;-0.156120315
17.2;-0.153114125
17.201;-0.124783158
17.202;-0.108857818
17.203;-0.116820484
17.204;-0.104986109
17.205;-0.121926986
17.206;-0.128400981
17.207;-0.11353156
17.208;-0.148301899
17.209;-0.149461672
17.21;-0.115839578
17.211;-0.15653576
17.212;-0.142520308
17.213;-0.134222969
17.214;-0.166454479
17.215;-0.160505563
17.216;-0.178421572
17.217;-0.216400057
17.218;-0.220831454
17.219;-0.231869563
17.22;-0.239930332
17.221;-0.223670319
17.222;-0.213561192
17.223;-0.231471434
17.224;-0.21143204
17.225;-0.197947428
17.226;-0.212811083
17.227;-0.214576721
17.228;-0.212822631
17.229;-0.21938318
17.23;-0.204063684
17.231;-0.185749531
17.232;-0.146530494
17.233;-0.124783158
17.234;-0.100831673
17.235;-0.083688848
17.236;-0.097236931
17.237;-0.099896923
17.238;-0.101847202
17.239;-0.097231157
17.24;-0.096209861
17.241;-0.074497148
17.242;-0.066909529
17.243;-0.062137697
17.244;-0.018989244
17.245;-0.046304673
17.246;-0.044654436
17.247;-0.039415229
17.248;-0.047095172
17.249;-0.019912452
17.25;-0.003883245
17.251;0.033241272
17.252;0.049051218
17.253;0.043067675
17.254;0.067509614
17.255;0.062558912
17.256;0.061756875
17.257;0.084537044
17.258;0.070013821
17.259;0.084185071
17.26;0.054030772
17.261;0.054515459
17.262;0.052859452
17.263;0.058416013
17.264;0.045589186
17.265;0.053321056
17.266;0.066978775
17.267;0.020639479
17.268;0.051878545
17.269;0.027130788
17.27;0.023651445
17.271;0.015567603
17.272;0.046477776
17.273;0.061912667
17.274;0.068952128
17.275;0.096827254
17.276;0.113987394
17.277;0.111096598
17.278;0.106659427
17.279;0.143241554
17.28;0.150413737
17.281;0.170620456
17.282;0.185212925
17.283;0.213076502
17.284;0.221552715
17.285;0.225003213
17.286;0.245308027
17.287;0.26591289
17.288;0.237160712
17.289;0.254113108
17.29;0.252087831
17.291;0.260258228
17.292;0.259121537
17.293;0.287383258
17.294;0.284105867
17.295;0.286950499
17.296;0.304116398
17.297;0.284700185
17.298;0.296799988
17.299;0.298663706
17.3;0.315241069
17.301;0.302558482
17.302;0.309286356
17.303;0.314606369
17.304;0.287891001
17.305;0.28481558
17.306;0.291064531
17.307;0.270505846
17.308;0.249595165
17.309;0.24455215
17.31;0.228274822
17.311;0.211472437
17.312;0.220571801
17.313;0.181923985
17.314;0.181052715
17.315;0.187474787
17.316;0.178831249
17.317;0.177198321
17.318;0.198743701
17.319;0.176950201
17.32;0.138273537
17.321;0.147517174
17.322;0.154631644
17.323;0.144320562
17.324;0.161486462
17.325;0.169189483
17.326;0.123640694
17.327;0.129970431
17.328;0.137915805
17.329;0.109180935
17.33;0.125844851
17.331;0.118949637
17.332;0.101235576
17.333;0.082488671
17.334;0.115649164
17.335;0.093203664
17.336;0.089510828
17.337;0.072616115
17.338;0.04357544
17.339;0.014777105
17.34;0.029052215
17.341;0.005931614
17.342;0.002117609
17.343;-0.034885738
17.344;-0.053661492
17.345;-0.102833882
17.346;-0.097260006
17.347;-0.086787365
17.348;-0.095384739
17.349;-0.100641258
17.35;-0.107305668
17.351;-0.130853251
17.352;-0.125792921
17.353;-0.107132569
17.354;-0.103953272
17.355;-0.100779742
17.356;-0.117108993
17.357;-0.125562117
17.358;-0.138210073
17.359;-0.110063754
17.36;-0.114368215
17.361;-0.103422426
17.362;-0.107126802
17.363;-0.11470288
17.364;-0.124956265
17.365;-0.106630571
17.366;-0.079736359
17.367;-0.083354183
17.368;-0.089510828
17.369;-0.08243674
17.37;-0.111038893
17.371;-0.090566747
17.372;-0.080405682
17.373;-0.063089758
17.374;-0.067769267
17.375;-0.035566606
17.376;-0.047816426
17.377;-0.034222182
17.378;0.004287149
17.379;-0.023224462
17.38;-0.025976777
17.381;-0.002129149
17.382;-0.026974997
17.383;0.012913378
17.384;-0.000294273
17.385;0.001765636
17.386;-0.016935105
17.387;-0.048353042
17.388;-0.0535057
17.389;-0.045335304
17.39;-0.066361375
17.391;-0.023189843
17.392;-0.071133211
17.393;-0.065374695
17.394;-0.059344992
17.395;-0.118222609
17.396;-0.06016434
17.397;-0.065034263
17.398;-0.081028849
17.399;-0.023703376
17.4;-0.062697396
17.401;-0.053003706
17.402;0.008885881
17.403;-0.02076642
17.404;0.052888304
17.405;0.035393503
17.406;0.024182292
17.407;0.066044025
17.408;0.01754096
17.409;0.030419718
17.41;0.074572161
17.411;-0.0448737
17.412;0.032508478
17.413;0.004304459
17.414;-0.025844065
17.415;0.066805668
17.416;0.017552501
17.417;0.006323978
17.418;0.090959109
17.419;0.020241344
17.42;0.104259081
17.421;0.1113851
17.422;0.047325972
17.423;0.125527501
17.424;0.097046517
17.425;0.090814859
17.426;0.16146338
17.427;0.080861516
17.428;0.091916941
17.429;0.11412587
17.43;0.043408107
17.431;0.124477349
17.432;0.116924345
17.433;0.070279241
17.434;0.135296196
17.435;0.074445218
17.436;0.081144251
17.437;0.088610701
17.438;0.036305171
17.439;0.090082064
17.44;0.03849202
17.441;0.043165766
17.442;0.074502923
17.443;0.028550221
17.444;0.073758587
17.445;0.094126873
17.446;0.02194928
17.447;0.128845274
17.448;0.104495652
17.449;0.065293916
17.45;0.16370216
17.451;0.085402548
17.452;0.098154366
17.453;0.142289504
17.454;0.044048581
17.455;0.110536903
17.456;0.084929407
17.457;0.043460038
17.458;0.118176453
17.459;0.048104931
17.46;0.027182719
17.461;0.066124804
17.462;-0.029427269
17.463;0.029577291
17.464;0.001731016
17.465;-0.014834805
17.466;0.025295911
17.467;0.013657715
17.468;-0.017038966
17.469;0.01852187
17.47;-0.010224533
17.471;0.020726029
17.472;0.027932825
17.473;0.047816426
17.474;0.057660136
17.475;0.053246047
17.476;0.039553713
17.477;0.050972644
17.478;0.012226742
17.479;0.025411312
17.48;-0.004575652
17.481;0.002106069
17.482;-0.002267631
17.483;-0.001632925
17.484;0.00547578
17.485;-0.012440233
17.486;0.005631572
17.487;0.008037684
17.488;0.022462815
17.489;0.032773901
17.49;0.054198105
17.491;0.049685925
17.492;0.055940662
17.493;0.07129477
17.494;0.062328111
17.495;0.081859738
17.496;0.084912099
17.497;0.051595811
17.498;0.090647526
17.499;0.094121099
17.5;0.092736289
17.501;0.147482544
17.502;0.096654154
17.503;0.093111344
17.504;0.078645818
17.505;0.070763923
17.506;0.080919221
17.507;0.077659138
17.508;0.073158495
17.509;0.047152869
17.51;0.050309088
17.511;0.019612409
17.512;0.035710856
17.513;0.014944437
17.514;0.047458682
17.515;0.048220329
17.516;0.03383559
17.517;0.066032484
17.518;0.060649022
17.519;0.076493591
17.52;0.089960895
17.521;0.068450138
17.522;0.070244625
17.523;0.06132989
17.524;0.055929121
17.525;0.064670749
17.526;0.047539465
17.527;0.013438453
17.528;0.005602721
17.529;-0.013680795
17.53;-0.017644821
17.531;-0.010461106
17.532;-0.032831602
17.533;0.001656005
17.534;-0.032271907
17.535;-0.023236003
17.536;-0.03822083
17.537;-0.031631429
17.538;-0.045525715
17.539;-0.022843638
17.54;-0.042323336
17.541;-0.020108635
17.542;-0.037026428
17.543;-0.022283943
17.544;-0.033933681
17.545;-0.029086836
17.546;-0.057567816
17.547;-0.055865649
17.548;-0.085777603
17.549;-0.0457219
17.55;-0.078091897
17.551;-0.098627515
17.552;-0.116208859
17.553;-0.131095603
17.554;-0.137627304
17.555;-0.109307878
17.556;-0.143460825
17.557;-0.122094318
17.558;-0.142277956
17.559;-0.156812727
17.56;-0.114656717
17.561;-0.16842784
17.562;-0.143420428
17.563;-0.142612621
17.564;-0.165773615
17.565;-0.139946863
17.566;-0.175103784
17.567;-0.188992307
17.568;-0.167181507
17.569;-0.19391416
17.57;-0.221777752
17.571;-0.184630141
17.572;-0.261446863
17.573;-0.213768914
17.574;-0.194162279
17.575;-0.234662279
17.576;-0.179777533
17.577;-0.242717266
17.578;-0.243623167
17.579;-0.229463458
17.58;-0.265993655
17.581;-0.241909459
17.582;-0.228996083
17.583;-0.248775825
17.584;-0.209406748
17.585;-0.236745268
17.586;-0.210272267
17.587;-0.19322753
17.588;-0.202846199
17.589;-0.202182651
17.59;-0.189361587
17.591;-0.209487528
17.592;-0.141314358
17.593;-0.168837517
17.594;-0.206925631
17.595;-0.144239783
17.596;-0.228055567
17.597;-0.160805598
17.598;-0.143668547
17.599;-0.195195109
17.6;-0.143991664
17.601;-0.155047089
17.602;-0.164965808
17.603;-0.094519235
17.604;-0.117091678
17.605;-0.100548938
17.606;-0.06011818
17.607;-0.083579212
17.608;-0.076101229
17.609;-0.043656219
17.61;-0.082604073
17.611;-0.023207152
17.612;-0.032046873
17.613;-0.056032982
17.614;-0.006329748
17.615;-0.019150805
17.616;-0.011638196
17.617;0.038607422
17.618;-0.017858313
17.619;0.016081138
17.62;-0.004621812
17.621;-0.002700385
17.622;-0.000721257
17.623;-0.00436793
17.624;0.021730019
17.625;0.004119818
17.626;0.01197286
17.627;0.017656362
17.628;0.013017239
17.629;0.005764283
17.63;0.017979484
17.631;0.027828963
17.632;0.032750819
17.633;0.026490312
17.634;0.058727596
17.635;0.043800469
17.636;0.059425775
17.637;0.052697893
17.638;0.042011753
17.639;0.073948994
17.64;0.059506554
17.641;0.043829322
17.642;0.047539465
17.643;0.052870993
17.644;0.034170251
17.645;0.0589584
17.646;0.03294123
17.647;0.020299045
17.648;0.01983167
17.649;0.01743133
17.65;0.024032271
17.651;0.020350976
17.652;0.023432184
17.653;0.013773116
17.654;0.034874197
17.655;0.036622524
17.656;0.053430688
17.657;0.082857959
17.658;0.098858312
17.659;0.120755665
17.66;0.123536833
17.661;0.121955834
17.662;0.137719616
17.663;0.124783158
17.664;0.148867354
17.665;0.142093316
17.666;0.139133275
17.667;0.138377398
17.668;0.146622807
17.669;0.1210384
17.67;0.135567382
17.671;0.114016242
17.672;0.109053999
17.673;0.104801469
17.674;0.116387732
17.675;0.100791283
17.676;0.123254098
17.677;0.119843997
17.678;0.105199605
17.679;0.114824049
17.68;0.111950561
17.681;0.128256738
17.682;0.146842077
17.683;0.125083208
17.684;0.137136847
17.685;0.129953131
17.686;0.144787937
