Freq;Ampl;Phase;Cohe
38.81835938;23.6248951;-0.334867299;0.998141944
39.0625;28.83469009;-0.384286791;0.997416437
39.30664063;35.54777145;-0.484743446;0.996455073
39.55078125;42.38813782;-0.603407741;0.99579674
39.79492188;52.40727615;-0.719346285;0.992755949
40.0390625;67.16693115;-0.895049334;0.988061011
40.28320313;87.65569305;-1.163618565;0.980615199
40.52734375;111.895752;-1.58119154;0.966741562
40.77148438;120.8735809;-2.204618216;0.939749897
41.015625;83.30079651;-2.812506199;0.926691294
41.25976563;52.38328552;-2.947117567;0.966512144
41.50390625;40.39339447;-2.978105783;0.981421053
41.74804688;33.24623108;-2.999647141;0.987165511
41.9921875;28.41872215;-3.014599323;0.990203202
42.23632813;24.79087639;-3.022623777;0.991822004
42.48046875;22.01782417;-3.024457693;0.992822528
42.72460938;19.91698647;-3.021425724;0.993410468
42.96875;18.11943626;-3.013376713;0.99389571
43.21289063;16.72500992;-2.999738693;0.994633734
43.45703125;15.5866375;-2.984859943;0.995126843
43.70117188;14.66064358;-2.96705699;0.995887816
43.9453125;13.91514778;-2.944030046;0.996786416
44.18945313;13.41695881;-2.91011548;0.997247338
44.43359375;13.51300907;-2.8769629;0.998361945
44.67773438;14.15566158;-2.909818411;0.999412835
44.921875;13.66232491;-3.020114422;0.997514665
45.16601563;12.32466698;-3.052719831;0.996588886
45.41015625;11.54982948;-3.043417931;0.996592104
45.65429688;11.17638874;-3.038208008;0.996936858
45.8984375;10.99251461;-3.066053391;0.997370064
46.14257813;10.30836582;-3.126535654;0.994970739
46.38671875;9.396514893;-3.12625742;0.995254755
46.63085938;8.928033829;-3.118876696;0.997003496
46.875;8.453346252;-3.126843452;0.997065008
47.11914063;7.979039669;-3.130569696;0.996982336
47.36328125;7.538421154;-3.137111902;0.996682703
47.60742188;7.055641651;3.138022184;0.995703518
47.8515625;6.533517361;3.138302565;0.994278312
48.09570313;6.044431686;-3.137024403;0.993702292
48.33984375;5.556040764;-3.110558271;0.992836893
48.58398438;5.127724648;-3.083608627;0.992180467
48.828125;4.656682968;-3.036050081;0.988241673
49.07226563;4.334376812;-2.949585199;0.986595213
49.31640625;4.20889616;-2.860635757;0.987357736
49.56054688;4.184612274;-2.793807507;0.989872754
49.8046875;4.167791367;-2.762680531;0.994087279
50.04882813;3.987406969;-2.738399982;0.995165169
50.29296875;3.806317806;-2.669843197;0.992673457
50.53710938;3.737164974;-2.587698936;0.990808427
50.78125;3.777481794;-2.508301735;0.989547849
51.02539063;3.962927341;-2.443265438;0.989300907
51.26953125;4.269502163;-2.447276115;0.991677582
51.51367188;4.24905014;-2.533668995;0.997259796
51.7578125;3.75936532;-2.539855003;0.995245278
52.00195313;3.53301096;-2.455744267;0.993281245
52.24609375;3.453324556;-2.376188755;0.99203223
52.49023438;3.421341658;-2.305732012;0.991151869
52.734375;3.424186707;-2.235286236;0.989524007
52.97851563;3.460857153;-2.172084093;0.98844254
53.22265625;3.543030739;-2.094716549;0.987623036
53.46679688;3.711652517;-2.027440786;0.986330628
53.7109375;3.929883242;-1.976118088;0.985070705
53.95507813;4.218942165;-1.931222916;0.982755721
54.19921875;4.63709259;-1.908028483;0.980098307
54.44335938;5.190289497;-1.930140853;0.97166568
54.6875;5.769174576;-2.022143602;0.960839868
54.93164063;6.034179211;-2.199310303;0.947001815
55.17578125;5.273321629;-2.391584158;0.943344831
55.41992188;4.164876461;-2.351637125;0.962401569
55.6640625;4.063034534;-2.238325119;0.928056002
55.90820313;4.095705032;-2.220511198;0.895963907
56.15234375;3.994797707;-2.234320879;0.860266507
56.39648438;3.788129091;-2.239425898;0.834905624
56.640625;3.567312717;-2.242386103;0.797727406
56.88476563;3.252881289;-2.23951292;0.754011691
57.12890625;2.931345701;-2.236919641;0.701233864
57.37304688;2.490218163;-2.18982172;0.626983166
57.6171875;2.005208731;-2.039710999;0.527094841
57.86132813;1.719127536;-1.729297042;0.464356601
58.10546875;1.857343674;-1.433240056;0.590515018
58.34960938;1.919084668;-1.186060548;0.67951256
58.59375;2.27181077;-0.911422372;0.796498477
58.83789063;2.935892344;-0.747926235;0.901033401
59.08203125;3.719186306;-0.70082593;0.956288695
59.32617188;4.433461189;-0.67891407;0.964234948
59.5703125;5.342311382;-0.646624625;0.967569292
59.81445313;6.65579319;-0.66622299;0.973611891
60.05859375;8.141469002;-0.757301092;0.976789773
60.30273438;9.531334877;-0.921673894;0.979227781
60.546875;9.834498405;-1.119457722;0.988254249
60.79101563;9.268122673;-1.222588658;0.995912433
61.03515625;9.079697609;-1.245583296;0.995308161
61.27929688;9.16177845;-1.27842021;0.993747771
61.5234375;9.259490013;-1.314709902;0.991680503
61.76757813;9.328567505;-1.361291051;0.988705337
62.01171875;9.332438469;-1.427240133;0.981454134
62.25585938;8.846639633;-1.509187818;0.969864547
62.5;7.921624184;-1.55311799;0.95390749
62.74414063;6.909744263;-1.522866488;0.941526592
62.98828125;6.139507771;-1.418735266;0.933597982
63.23242188;5.774275303;-1.264907479;0.936598539
63.4765625;5.769032001;-1.090566635;0.935698092
63.72070313;6.130784512;-0.934301972;0.944491506
63.96484375;6.70169878;-0.802235544;0.954123735
